D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_33_513.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_33_513.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_33_513.jpg, 0, 0, 0, 7.988151E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_33_613.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_33_613.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_33_613.jpg, 0, 0, 0, 7.955441E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_33_716.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_33_716.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_33_716.jpg, 0, 0, 0, 7.839001E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_33_821.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_33_821.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_33_821.jpg, 0, 0, 0, 7.887322E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_33_923.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_33_923.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_33_923.jpg, 0, 0, 0, 7.822707E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_34_025.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_34_025.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_34_025.jpg, 0, 0, 0, 7.874236E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_34_128.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_34_128.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_34_128.jpg, 0, 0, 0, 7.794993E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_34_229.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_34_229.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_34_229.jpg, 0, 0, 0, 7.803465E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_34_336.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_34_336.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_34_336.jpg, 0, 0, 0, 7.817695E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_34_436.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_34_436.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_34_436.jpg, 0, 0, 0, 7.806673E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_34_539.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_34_539.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_34_539.jpg, 0, 0, 0, 7.806657E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_34_643.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_34_643.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_34_643.jpg, 0, 0, 0, 8.025891E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_34_747.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_34_747.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_34_747.jpg, 0, 0, 0, 7.814098E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_34_849.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_34_849.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_34_849.jpg, 0, 0, 0, 7.850628E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_34_956.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_34_956.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_34_956.jpg, 0, 0, 0, 7.982867E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_35_059.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_35_059.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_35_059.jpg, 0, 0, 0, 7.922229E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_35_161.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_35_161.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_35_161.jpg, 0, 0, 0, 7.784595E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_35_268.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_35_268.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_35_268.jpg, 0, 0, 0, 8.101992E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_35_372.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_35_372.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_35_372.jpg, 0, 0, 0, 7.923495E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_35_474.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_35_474.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_35_474.jpg, 0, 0, 0, 7.889405E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_35_579.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_35_579.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_35_579.jpg, 0, 0, 0, 7.781892E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_35_684.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_35_684.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_35_684.jpg, 0, 0, 0, 8.500099E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_35_786.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_35_786.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_35_786.jpg, 0, 0, 0, 7.788205E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_35_888.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_35_888.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_35_888.jpg, 0, 0, 0, 7.8193E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_35_994.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_35_994.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_35_994.jpg, 0, 0, 0, 7.827566E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_36_099.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_36_099.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_36_099.jpg, 0, 0, 0, 7.845325E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_36_202.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_36_202.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_36_202.jpg, 0, 0, 0, 7.937705E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_36_303.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_36_303.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_36_303.jpg, 0, 0, 0, 7.853738E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_36_406.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_36_406.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_36_406.jpg, 0, 0, 0, 7.751224E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_36_514.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_36_514.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_36_514.jpg, 0, 0, 0, 7.974105E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_36_617.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_36_617.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_36_617.jpg, 0, 0, 0, 7.779769E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_36_726.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_36_726.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_36_726.jpg, 0, 0, 0, 7.782597E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_36_828.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_36_828.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_36_828.jpg, 0, 0, 0, 7.766535E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_36_933.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_36_933.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_36_933.jpg, 0, 0, 0, 7.814608E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_40_286.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_40_286.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_40_286.jpg, 0, 0, 0, 7.824825E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_40_388.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_40_388.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_40_388.jpg, 0, 0, 0, 7.828083E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_40_491.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_40_491.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_40_491.jpg, 0, 0, 0, 7.801763E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_40_592.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_40_592.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_40_592.jpg, 0, 0, 0, 7.893452E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_40_695.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_40_695.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_40_695.jpg, 0, 0, 0, 7.811979E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_40_802.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_40_802.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_40_802.jpg, 0, 0, 0, 7.795611E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_40_909.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_40_909.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_40_909.jpg, 0, 0, 0, 7.823821E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_41_012.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_41_012.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_41_012.jpg, 0, 0, 0, 7.825322E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_41_115.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_41_115.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_41_115.jpg, 0, 0, 0, 7.928084E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_41_216.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_41_216.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_41_216.jpg, 0, 0, 0, 7.914266E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_41_317.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_41_317.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_41_317.jpg, 0, 0, 0, 7.781343E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_41_424.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_41_424.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_41_424.jpg, 0, 0, 0, 7.79164E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_41_529.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_41_529.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_41_529.jpg, 0, 0, 0, 7.794683E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_41_634.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_41_634.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_41_634.jpg, 0, 0, 0, 7.891337E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_41_737.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_41_737.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_41_737.jpg, 0, 0, 0, 7.79176E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_41_839.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_41_839.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_41_839.jpg, 0, 0, 0, 7.90263E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_41_941.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_41_941.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_41_941.jpg, 0, 0, 0, 7.865786E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_42_043.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_42_043.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_42_043.jpg, 0, 0, 0, 7.782631E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_42_145.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_42_145.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_42_145.jpg, 0, 0, 0, 7.83683E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_42_250.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_42_250.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_42_250.jpg, 0, 0, 0, 7.867227E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_42_356.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_42_356.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_42_356.jpg, 0, 0, 0, 7.810586E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_42_462.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_42_462.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_42_462.jpg, 0, 0, 0, 7.856287E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_42_568.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_42_568.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_42_568.jpg, 0, 0, 0, 7.822905E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_42_671.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_42_671.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_42_671.jpg, 0, 0, 0, 8.082256E-05
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_42_773.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_42_773.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_42_773.jpg, 0, 0.2834751, 0, 0.2403614
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_42_876.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_42_876.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_42_876.jpg, 0, 0.1762275, 0, 0.5368181
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_42_979.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_42_979.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_42_979.jpg, 0, 0.0609039, 0, 0.5898874
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_43_082.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_43_082.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_43_082.jpg, 0, 0.1126008, 0, 0.8131679
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_43_186.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_43_186.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_43_186.jpg, 0, 0, 0, 0.7888631
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_43_291.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_43_291.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_43_291.jpg, 0, 0, 0, 0.7809562
D:\simulator-windows-64\Simulation Data\IMG\center_2024_07_05_12_36_43_394.jpg, D:\simulator-windows-64\Simulation Data\IMG\left_2024_07_05_12_36_43_394.jpg, D:\simulator-windows-64\Simulation Data\IMG\right_2024_07_05_12_36_43_394.jpg, 0, 0.1353111, 0, 0.826635
